Year,Player,Salary
2014,David Desharnais,"$3,500,000"
2014,Matt Cullen,"$3,000,000"
2014,Alex Tanguay,"$3,500,000"
2014,Matt Duchene,"$3,750,000"
2014,Nicklas Grossmann,"$3,500,000"
2014,Nick Schultz,"$3,600,000"
2014,Willie Mitchell,"$3,500,000"
2014,Scottie Upshall,"$3,500,000"
2014,Niklas Hjalmarsson,"$3,500,000"
2014,Ladislav Smid,"$3,000,000"
2014,Matt Stajan,"$2,500,000"
2014,Kris Letang,"$3,500,000"
2014,Kyle Turris,"$2,500,000"
2014,Bryan Allen,"$3,500,000"
2014,Francois Beauchemin,"$3,500,000"
2014,Niklas Bäckström,"$2,500,000"
2014,Dave Bolland,"$3,375,000"
2014,Johnny Oduya,"$3,300,000"
2014,Rob Scuderi,"$4,000,000"
2014,Johnny Boychuk,"$3,400,000"
2014,Alexander Steen,"$3,566,667"
2014,Rene Bourque,"$4,000,000"
2014,Dan Girardi,"$3,400,000"
2014,Josh Bailey,"$2,200,000"
2014,Trevor Daley,"$3,500,000"
2014,Stephane Robidas,"$2,850,000"
2014,Artem Anisimov,"$2,750,000"
2014,Jonathan Ericsson,"$3,250,000"
2014,Dennis Seidenberg,"$3,500,000"
2014,Paul Gaustad,"$4,000,000"
2014,Jan Hejda,"$3,250,000"
2014,Patrik Berglund,"$3,250,000"
2014,Jarret Stoll,"$3,250,000"
2014,Andrew Ference,"$2,250,000"
2014,Rich Peverley,"$3,375,000"
2014,Clarke MacArthur,"$3,250,000"
2014,Derick Brassard,"$3,700,000"
2014,Craig Anderson,"$3,500,000"
2014,Dustin Brown,"$3,500,000"
2014,Bryce Salvador,"$3,250,000"
2014,Barret Jackman,"$3,250,000"
2014,Carl Gunnarsson,"$2,850,000"
2014,Matt Moulson,"$3,900,000"
2014,Jared Cowen,"$1,500,000"
2014,Dainius Zubrus,"$3,100,000"
2014,Martin Hanzal,"$2,750,000"
2014,Nick Foligno,"$3,000,000"
2014,Chris Phillips,"$3,250,000"
2014,Derek Stepan,"$2,300,000"
2014,Mikael Samuelsson,"$3,000,000"
2014,Devin Setoguchi,"$3,250,000"
2014,Mikhail Grabovski,"$3,000,000"
2014,Andy Greene,"$3,250,000"
2014,Michael Grabner,"$3,000,000"
2014,Chris Kelly,"$3,500,000"
2014,Viktor Stalberg,"$2,500,000"
2014,Marc Methot,"$3,250,000"
2014,Radim Vrbata,"$3,000,000"
2014,Jussi Jokinen,"$3,000,000"
2014,Tomas Kopecky,"$3,000,000"
2014,Joel Ward,"$3,000,000"
2014,Robyn Regehr,"$3,000,000"
2014,Boyd Gordon,"$3,000,000"
2014,Marek Zidlicky,"$3,000,000"
2014,Rostislav Klesla,"$2,975,000"
2014,Steve Ott,"$3,200,000"
2014,Matt Greene,"$3,250,000"
2014,Kevin Klein,"$3,000,000"
2014,Viktor Fasth,"$2,400,000"
2014,Jonathan Bernier,"$2,400,000"
2014,Nazem Kadri,"$2,700,000"
2014,Logan Couture,"$3,000,000"
2014,Kyle Brodziak,"$3,000,000"
2014,Semyon Varlamov,"$3,000,000"
2014,Tyler Ennis,"$3,062,500"
2014,Nikolai Kulemin,"$3,000,000"
2014,Kyle Okposo,"$3,000,000"
2014,Karl Alzner,"$2,800,000"
2014,P.K. Subban,"$3,750,000"
2014,Derek Morris,"$2,750,000"
2014,Sean Bergenheim,"$2,750,000"
2014,Frans Nielsen,"$2,500,000"
2014,Cal Clutterbuck,"$2,000,000"
2014,Karri Ramo,"$2,600,000"
2014,Roman Polák,"$3,100,000"
2014,Andrej Sekera,"$1,750,000"
2014,Nick Leddy,"$2,000,000"
2014,Jared Spurgeon,"$1,500,000"
2014,Corey Crawford,"$2,500,000"
2014,Steve Downie,"$2,750,000"
2014,Michael Del Zotto,"$2,900,000"
2014,Curtis Glencross,"$2,500,000"
2014,Mikkel Boedker,"$2,300,000"
2014,Tim Thomas,"$2,500,000"
2014,Matt Cooke,"$1,500,000"
2014,Brandon Prust,"$2,500,000"
2014,Eric Nystrom,"$2,000,000"
2014,Lauri Korpikoski,"$2,000,000"
2014,Chris Higgins,"$2,500,000"
2014,Dmitry Kulikov,"$3,000,000"
2014,Lee Stempniak,"$2,750,000"
2014,Jakub Kindl,"$1,600,000"
2014,Michal Neuvirth,"$2,400,000"
2014,Andrew Cogliano,"$2,670,000"
2014,Tyler Kennedy,"$2,350,000"
2014,Michael Frolík,"$1,900,000"
2014,Ben Bishop,"$2,200,000"
2014,Matt Niskanen,"$2,500,000"
2014,Ryan Smyth,"$2,250,000"
2014,Ryan Wilson,"$2,375,000"
2014,Greg Zanon,"$2,250,000"
2014,Carl Hagelin,"$2,100,000"
2014,Jordan Leopold,"$2,250,000"
2014,Michal Rozsíval,"$2,650,000"
2014,Luca Sbisa,"$2,600,000"
2014,Nikita Nikitin,"$2,500,000"
2014,Darren Helm,"$1,750,000"
2014,TJ Brodie,"$1,750,000"
2014,David Moss,"$2,100,000"
2014,Todd Bertuzzi,"$2,175,000"
2014,Brandon Sutter,"$2,700,000"
2014,Grant Clitsome,"$1,600,000"
2014,Tomas Vokoun,"$2,000,000"
2014,Pierre-Marc Bouchard,"$2,000,000"
2014,Dustin Penner,"$2,000,000"
2014,Teemu Selanne,"$2,000,000"
2014,Raffi Torres,"$1,750,000"
2014,Ron Hainsey,"$2,000,000"
2014,Alexei Emelin,"$2,000,000"
2014,Colin Wilson,"$2,000,000"
2014,Cody Franson,"$2,000,000"
2014,Craig Smith,"$2,000,000"
2014,Shane O'Brien,"$2,000,000"
2014,Marcus Johansson,"$1,825,000"
2014,Ilya Bryzgalov,"$2,000,000"
2014,Jaromír Jágr,"$2,000,000"
2014,Patrick Wiercioch,"$1,100,000"
2014,John Erskine,"$1,925,000"
2014,Josh Harding,"$2,100,000"
2014,Jordin Tootoo,"$2,000,000"
2014,Torrey Mitchell,"$2,100,000"
2014,Chris Neil,"$2,100,000"
2014,Zack Smith,"$1,500,000"
2014,Adam Burish,"$1,850,000"
2014,Braden Holtby,"$1,700,000"
2014,Matt Hendricks,"$1,850,000"
2014,Travis Moen,"$1,850,000"
2014,Justin Abdelkader,"$1,550,000"
2014,Anders Lindbäck,"$2,200,000"
2014,Jarome Iginla,"$1,800,000"
2014,Brian Elliott,"$1,900,000"
2014,Jamie McBain,"$1,900,000"
2014,Vernon Fiddler,"$1,800,000"
2014,James Reimer,"$1,600,000"
2014,Daniel Winnik,"$1,800,000"
2014,Maxime Talbot,"$2,000,000"
2014,Daniel Cleary,"$1,750,000"
2014,Jamie McGinn,"$1,850,000"
2014,Shawn Matthias,"$1,650,000"
2014,Jason Chimera,"$1,700,000"
2014,Jeff Petry,"$1,800,000"
2014,Nikolai Khabibulin,"$1,700,000"
2014,Chris Butler,"$1,700,000"
2014,Marcel Goc,"$1,700,000"
2014,Anton Strålman,"$1,800,000"
2014,Brian Boyle,"$1,800,000"
2014,Mark Stuart,"$1,800,000"
2014,Mike Weber,"$1,500,000"
2014,Ray Emery,"$1,650,000"
2014,Derek Dorsett,"$1,400,000"
2014,Derek Boogaard,"$1,600,000"
2014,Matt Hunwick,"$1,600,000"
2014,Gregory Campbell,"$1,700,000"
2014,Jiri Tlusty,"$1,700,000"
2014,Jim Slater,"$1,600,000"
2014,Nate Thompson,"$1,500,000"
2014,Cody Kunyk,"$925,000"
2014,Adam McQuaid,"$1,500,000"
2014,Ryan Jones,"$1,500,000"
2014,Aaron Rome,"$1,600,000"
2014,Francis Bouillon,"$1,500,000"
2014,Denis Grebeshkov,"$1,500,000"
2014,Jean-Sebastien Giguere,"$1,500,000"
2014,Douglas Murray,"$1,500,000"
2014,Jonas Gustavsson,"$1,500,000"
2014,Matt Carkner,"$1,500,000"
2014,Keith Ballard,"$1,000,000"
2014,Jay McClement,"$1,500,000"
2014,Steve Mason,"$1,500,000"
2014,Christopher Tanev,"$1,500,000"
2014,Eric Fehr,"$1,400,000"
2014,Kris Russell,"$1,500,000"
2014,Mikael Backlund,"$1,500,000"
2014,Jason Demers,"$1,500,000"
2014,Brenden Morrow,"$1,500,000"
2014,Nick Spaling,"$1,500,000"
2014,Jay Harrison,"$1,500,000"
2014,Kyle Palmieri,"$1,350,000"
2014,Peter Budaj,"$1,400,000"
2014,Drew Miller,"$1,350,000"
2014,Jannik Hansen,"$1,100,000"
2014,Matt Beleskey,"$1,300,000"
2014,Mike Rupp,"$1,200,000"
2014,Trevor Lewis,"$1,325,000"
2014,Martin Biron,"$1,300,000"
2014,Vladimír Sobotka,"$1,400,000"
2014,Daniel Paille,"$1,300,000"
2014,Benoit Pouliot,"$1,300,000"
2014,Mark Fayne,"$1,400,000"
2014,Marcus Krüger,"$1,250,000"
2014,Mark Fraser,"$1,275,000"
2014,Brendan Smith,"$1,250,000"
2014,Patrick Kaleta,"$1,250,000"
2014,Justin Braun,"$1,250,000"
2014,Mark Letestu,"$1,200,000"
2014,Jhonas Enroth,"$1,250,000"
2014,TJ Galiardi,"$1,250,000"
2014,Erik Condra,"$1,200,000"
2014,Raphael Diaz,"$1,250,000"
2014,Jacob Markström,"$1,000,000"
2014,Scott Clemmensen,"$1,300,000"
2014,Cody McCormick,"$1,000,000"
2014,Magnus Pääjärvi,"$1,000,000"
2014,Patrick Eaves,"$1,200,000"
2014,David Schlemko,"$1,100,000"
2014,Brian Lee,"$1,300,000"
2014,Lars Eller,"$1,150,000"
2014,Cody McLeod,"$1,150,000"
2014,Michael Stone,"$800,000"
2014,Brad Richardson,"$1,150,000"
2014,Cam Atkinson,"$1,125,000"
2014,Mats Zuccarello,"$1,150,000"
2014,B.J. Crombeen,"$1,150,000"
2014,Ben Eager,"$1,200,000"
2014,Mike Weaver,"$1,100,000"
2014,John Mitchell,"$1,100,000"
2014,Shawn Thornton,"$1,100,000"
2014,Alec Martinez,"$1,100,000"
2014,Tanner Glass,"$1,100,000"
2014,Maxim Lapierre,"$1,000,000"
2014,Ben Lovejoy,"$1,000,000"
2014,Kyle Clifford,"$950,000"
2014,Darroll Powe,"$1,150,000"
2014,Jared Boll,"$1,150,000"
2014,Mathieu Perreault,"$1,100,000"
2014,Clayton Stoner,"$1,100,000"
2014,Philip Larsen,"$1,150,000"
2014,Marco Scandella,"$900,000"
2014,Carl Söderberg,"$1,000,000"
2014,Rostislav Olesz,"$1,000,000"
2014,Paul Ranger,"$1,000,000"
2014,Michal Handzus,"$1,000,000"
2014,Matt Martin,"$1,000,000"
2014,Patrick Bordeleau,"$1,000,000"
2014,Matt Irwin,"$900,000"
2014,Scott Hannan,"$1,000,000"
2014,Brad Boyes,"$1,000,000"
2014,Derek MacKenzie,"$1,000,000"
2014,Jake Muzzin,"$1,000,000"
2014,Jason LaBarbera,"$1,000,000"
2014,Dominic Moore,"$1,000,000"
2014,Mason Raymond,"$1,000,000"
2014,Blake Comeau,"$1,000,000"
2014,Radko Gudas,"$575,000"
2014,Matt Calvert,"$850,000"
2014,Keith Aulie,"$975,000"
2014,Justin Falk,"$975,000"
2014,Jesse Joensuu,"$900,000"
2014,Gustav Nyquist,"$850,000"
2014,George Parros,"$950,000"
2014,Chad Billins,"$925,000"
2014,Sebastian Collberg,$0
2014,Nick Shore,"$925,000"
2014,Max Domi,$0
2014,Emile Poirier,$0
2014,Morgan Klimchuk,$0
2014,Kerby Rychel,$0
2014,Darnell Nurse,$0
2014,Shea Theodore,$0
2014,Joshua Morrissey,$0
2014,Hunter Shinkaruk,$0
2014,Frédérik Gauthier,$0
2014,Anthony Mantha,$0
2014,Samuel Morin,$0
2014,Michael McCarron,$0
2014,Ryan Hartman,$0
2014,Bo Horvat,$0
2014,Mirco Mueller,$0
2014,Ludwig Karlsson,"$925,000"
2014,Christian Folin,"$925,000"
2014,Ryan Pulock,$0
2014,Petr Straka,"$925,000"
2014,Kevin Czuczman,"$925,000"
2014,Scott Mayfield,"$925,000"
2014,Joacim Eriksson,"$925,000"
2014,Michael Zalewski,"$925,000"
2014,Joey MacDonald,"$925,000"
2014,Jake McCabe,"$925,000"
2014,Chad Ruhwedel,"$925,000"
2014,Tim Schaller,"$925,000"
2014,Henrik Samuelsson,$0
2014,Tyler Gaudet,"$925,000"
2014,Danny DeKeyser,"$925,000"
2014,Adam Larsson,"$925,000"
2014,Jonas Brodin,"$925,000"
2014,Nikita Zadorov,$0
2014,Rasmus Ristolainen,"$925,000"
2014,Mikhail Grigorenko,"$925,000"
2014,Dougie Hamilton,"$925,000"
2014,Elias Lindholm,"$925,000"
2014,Nathan Beaulieu,"$925,000"
2014,Alex Galchenyuk,"$925,000"
2014,Seth Jones,"$925,000"
2014,Nathan MacKinnon,"$925,000"
2014,Gabriel Landeskog,"$925,000"
2014,Matt Tennyson,"$925,000"
2014,Tomas Hertl,"$925,000"
2014,Sean Couturier,"$925,000"
2014,Aleksander Barkov,"$925,000"
2014,Matt Carey,"$925,000"
2014,Antti Raanta,"$925,000"
2014,Cameron Schilling,"$925,000"
2014,Nate Schmidt,"$925,000"
2014,André Burakovsky,$0
2014,Teuvo Teräväinen,$0
2014,Colton Orr,"$925,000"
2014,Conor Allen,"$925,000"
2014,Ryan Haggerty,"$925,000"
2014,Tyler Wotherspoon,"$925,000"
2014,Patrick Sieloff,$0
2014,Josh Jooris,"$925,000"
2014,Sean Monahan,"$925,000"
2014,Johnny Gaudreau,"$925,000"
2014,Jonathan Marchessault,"$925,000"
2014,Slater Koekkoek,$0
2014,Cole Schneider,"$925,000"
2014,Buddy Robinson,"$925,000"
2014,Justin Schultz,"$925,000"
2014,Ryan Nugent-Hopkins,"$925,000"
2014,Nail Yakupov,"$925,000"
2014,Jayson Megna,"$925,000"
2014,Valeri Nichushkin,"$925,000"
2014,Andrej Sustr,"$925,000"
2014,Vladislav Namestnikov,"$925,000"
2014,Jonathan Drouin,$0
2014,Curtis Lazar,$0
2014,Frederik Andersen,"$925,000"
2014,Torey Krug,"$925,000"
2014,Bryce Van Brabant,"$900,000"
2014,Jujhar Khaira,$0
2014,Mitchell Moroz,$0
2014,Chris Bigras,$0
2014,Ryan Whitney,"$900,000"
2014,Anders Nilsson,"$900,000"
2014,Joe Cannata,"$900,000"
2014,Joe Corvo,"$900,000"
2014,Mark Fistric,"$900,000"
2014,Austin Watson,"$900,000"
2014,Mark Pysyk,"$900,000"
2014,Scott Gomez,"$900,000"
2014,Charlie Coyle,"$900,000"
2014,Mikael Granlund,"$900,000"
2014,Erik Haula,"$900,000"
2014,Brock Nelson,"$900,000"
2014,Anders Lee,"$900,000"
2014,André Benoît,"$900,000"
2014,Brett Connolly,"$900,000"
2014,Reilly Smith,"$900,000"
2014,Patrick Dwyer,"$900,000"
2014,Tom Gilbert,"$900,000"
2014,Mattias Ekholm,"$900,000"
2014,Joey Hishon,"$900,000"
2014,Matt Read,"$1,000,000"
2014,Vladimir Tarasenko,"$900,000"
2014,Corban Knight,"$900,000"
2014,Dan Ellis,"$800,000"
2014,Nick Bjugstad,"$900,000"
2014,Erik Gudbranson,"$900,000"
2014,Jay Beagle,"$1,000,000"
2014,Evgeny Kuznetsov,"$900,000"
2014,Ben Hanowski,"$900,000"
2014,Drew Shore,"$900,000"
2014,Beau Bennett,"$900,000"
2014,Tim Erixon,"$900,000"
2014,Chris Wagner,"$900,000"
2014,Hampus Lindholm,"$925,000"
2014,Mika Zibanejad,"$925,000"
2014,Malcolm Subban,$0
2014,Griffin Reinhart,$0
2014,Brendan Gaunce,$0
2014,Matt Dumba,"$925,000"
2014,Zemgus Girgensons,"$925,000"
2014,Filip Forsberg,"$925,000"
2014,Scott Laughton,$0
2014,Jonathan Huberdeau,"$925,000"
2014,Tom Wilson,"$925,000"
2014,Ryan Murray,"$925,000"
2014,Tyler Biggs,"$925,000"
2014,J.T. Miller,"$925,000"
2014,Jamie Oleksiak,"$925,000"
2014,Radek Faksa,$0
2014,David Musil,"$925,000"
2014,Oscar Klefbom,"$925,000"
2014,Joel Armia,"$925,000"
2014,Derrick Pouliot,$0
2014,Olli Määttä,"$925,000"
2014,Jacob Trouba,"$925,000"
2014,Morgan Rielly,"$925,000"
2014,Sven Baertschi,"$925,000"
2014,Cody Ceci,"$925,000"
2014,Rickard Rakell,"$925,000"
2014,Tyler Pitlick,"$900,000"
2014,Antoine Laganiere,"$875,000"
2014,Bill Arnold,"$900,000"
2014,Anton Lander,"$900,000"
2014,Shane Prince,"$900,000"
2014,Matt Donovan,"$875,000"
2014,Kyle Chipchura,"$800,000"
2014,Andrew MacWilliam,"$875,000"
2014,Matt Frattin,"$900,000"
2014,Danny Kristo,"$875,000"
2014,Alex Killorn,"$875,000"
2014,Jake Gardiner,"$875,000"
2014,J.T. Brown,"$874,125"
2014,Cory Conacher,"$925,000"
2014,Emerson Etem,"$900,000"
2014,Mark Visentin,"$900,000"
2014,Jerry D'Amigo,"$810,000"
2014,Nino Niederreiter,"$810,000"
2014,Calvin De Haan,"$810,000"
2014,Jarred Tinordi,"$900,000"
2014,Brayden Schenn,"$810,000"
2014,Zack Kassian,"$810,000"
2014,Quinton Howden,"$900,000"
2014,Ryan Johansen,"$810,000"
2014,Louis Leblanc,"$810,000"
2014,Philippe Paradis,"$810,000"
2014,Scott Glennie,"$810,000"
2014,Peter Holland,"$810,000"
2014,Robin Lehner,"$810,000"
2014,Chris Thorburn,"$900,000"
2014,Alex Chiasson,"$900,000"
2014,Mike Halmo,"$925,000"
2014,Derek Forbort,"$790,000"
2014,Nicklas Jensen,"$925,000"
2014,Duncan Siemens,"$925,000"
2014,Joe Morrow,"$925,000"
2014,Ryan Strome,"$925,000"
2014,Ryan Murphy,"$925,000"
2014,Matt Puempel,"$925,000"
2014,Connor Murphy,"$925,000"
2014,Mark McNeill,"$925,000"
2014,Phillip Danault,"$925,000"
2014,Stefan Noesen,"$925,000"
2014,Stuart Percy,"$925,000"
2014,Mark Scheifele,"$925,000"
2014,Zack Phillips,"$925,000"
2014,Jakob Silfverberg,"$900,000"
2014,Magnus Nygren,"$792,500"
2014,Niklas Svedberg,"$925,000"
2014,Matthew Finn,$0
2014,Tobias Rieder,"$792,500"
2014,Chris Brown,"$870,000"
2014,Taylor Peters,"$792,500"
2014,Reto Berra,"$850,000"
2014,Jeremy Welsh,"$1,000,000"
2014,Kenny Agostino,"$900,000"
2014,Stefan Elliott,"$900,000"
2014,Nick Cousins,"$792,500"
2014,Brock McGinn,$0
2014,Stefan Matteau,"$842,500"
2014,Andrew Miller,"$842,500"
2014,John Moore,"$810,000"
2014,Jon Merrill,"$840,000"
2014,Justin Faulk,"$890,000"
2014,Ryan Ellis,"$810,000"
2014,Brandon Gormley,"$810,000"
2014,Carter Ashton,"$810,000"
2014,Simon Despres,"$810,000"
2014,Mitchell Heard,"$792,500"
2014,Matt Lindblad,"$742,500"
2014,Brian Dumoulin,"$815,000"
2014,William Karlsson,"$642,500"
2014,Dane Fox,"$642,500"
2014,Lucas Lessio,"$792,500"
2014,Jaden Schwartz,"$900,000"
2014,James Sheppard,"$830,000"
2014,Adam Lowry,"$742,500"
2014,Cody Goloubef,"$826,875"
2014,Marcus Foligno,"$900,000"
2014,Stephane Da Costa,"$825,000"
2014,Bruno Gervais,"$825,000"
2014,Nate Prosser,"$850,000"
2014,Colin Fraser,"$825,000"
2014,Daniel Carcillo,"$850,000"
2014,Tom Nilsson,"$825,000"
2014,Ian Cole,"$750,000"
2014,Nicolas Petan,$0
2014,Colin Greening,"$950,000"
2014,Brett Ritchie,"$792,500"
2014,Calvin Pickard,"$840,000"
2014,Christian Thomas,"$900,000"
2014,Taylor Leier,$0
2014,Charlie Sarault,"$712,500"
2014,Ludwig Byström,$0
2014,Jesper Fast,"$900,000"
2014,Anthony Duclair,$0
2014,Curtis Hamilton,"$900,000"
2014,Peter Harrold,"$800,000"
2014,Anton Khudobin,"$800,000"
2014,Jake Allen,"$750,000"
2014,Petter Granberg,"$800,000"
2014,Chris Kreider,"$900,000"
2014,John McFarland,"$815,000"
2014,Alex Petrovic,"$815,000"
2014,Casey Cizikas,"$900,000"
2014,Andrey Pedan,"$792,500"
2014,Jared Coreau,"$742,500"
2014,Chris Casto,"$742,500"
2014,Andrew Johnston,"$792,500"
2014,Michael Raffl,"$792,500"
2014,Josh Leivo,"$692,500"
2014,Aaron Ness,"$875,000"
2014,Linden Vey,"$790,000"
2014,Tommy Cross,"$837,500"
2014,Korbinian Holzer,"$725,000"
2014,Alexander Khokhlachev,"$767,500"
2014,Anthony Camara,"$767,500"
2014,Riley Sheahan,"$740,000"
2014,David Rundblad,"$700,000"
2014,Sami Vatanen,"$900,000"
2014,Anthony Stolarz,$0
2014,Petter Emanuelsson,"$642,500"
2014,Mark Alt,"$740,000"
2014,Miikka Salomäki,"$692,500"
2014,Magnus Hellberg,"$817,500"
2014,Brett Bulmer,"$790,000"
2014,Boone Jenner,"$767,500"
2014,Darcy Kuemper,"$900,000"
2014,Max Friberg,"$787,500"
2014,Zachary Fucale,$0
2014,Derek Smith,"$775,000"
2014,Tye McGinn,"$775,000"
2014,Steve Bernier,"$775,000"
2014,Ryan Carter,"$800,000"
2014,Brian Strait,"$625,000"
2014,Gabriel Bourque,"$725,000"
2014,Tommy Wingels,"$850,000"
2014,Corey Potter,"$800,000"
2014,Sebastian Wannstrom,"$815,000"
2014,Dmitrij Jaskin,"$742,500"
2014,Ty Rattie,"$742,500"
2014,Jason Zucker,"$900,000"
2014,Johan Sundström,"$742,500"
2014,Markus Granlund,"$742,500"
2014,Maxim Lamarche,"$717,500"
2014,Brandon Alderson,"$742,500"
2014,Kevin Gagne,"$717,500"
2014,Nick Jensen,"$690,000"
2014,Brandon Saad,"$842,500"
2014,Johan Larsson,"$790,000"
2014,Patrik Nemeth,"$790,000"
2014,Dalton Smith,"$790,000"
2014,Ryan Spooner,"$815,000"
2014,Carl Klingberg,"$750,000"
2014,Jared Knight,"$815,000"
2014,Seth Griffith,"$742,500"
2014,Matt Nieto,"$692,500"
2014,Raphael Bussieres,"$692,500"
2014,Tyler Johnson,"$840,000"
2014,Daniel Altshuller,$0
2014,Danny Biega,"$705,000"
2014,Scott Sabourin,"$642,500"
2014,John Gibson,"$682,500"
2014,Joseph Cramarossa,"$712,500"
2014,Scott Kosmachuk,$0
2014,Krys Barch,"$750,000"
2014,Stu Bickel,"$800,000"
2014,Dale Weise,"$750,000"
2014,John Scott,"$750,000"
2014,Carlo Colaiacovo,"$750,000"
2014,Zac Rinaldo,"$750,000"
2014,Eddie Läck,"$850,000"
2014,Tom Sestito,"$650,000"
2014,Peter Regin,"$750,000"
2014,Dwight King,"$750,000"
2014,Brian McGrattan,"$750,000"
2014,Thomas Greiss,"$750,000"
2014,Andrew Desjardins,"$750,000"
2014,Tyler Graovac,"$692,500"
2014,Brett Ponich,"$810,000"
2014,Martin Gernat,"$692,500"
2014,Kyle Cumiskey,"$744,188"
2014,Brenden Dillon,"$900,000"
2014,Adam Clendening,"$792,500"
2014,Chris Tierney,$0
2014,Joel Edmundson,"$642,500"
2014,Jussi Olkinuora,"$742,500"
2014,Nikita Nesterov,"$692,500"
2014,William Carrier,$0
2014,Jack Campbell,"$710,000"
2014,Richard Pánik,"$790,000"
2014,Keegan Lowe,"$690,000"
2014,Dylan Olsen,"$810,000"
2014,Paul Bissonnette,"$750,000"
2014,Mike Brown,"$725,000"
2014,Tanner Pearson,"$727,500"
2014,Luke Adam,"$735,000"
2014,Brad Malone,"$735,000"
2014,Jeremy Morin,"$725,000"
2014,Keaton Ellerby,"$735,000"
2014,Joakim Andersson,"$700,000"
2014,Andre Petersson,"$770,000"
2014,Martin Marincin,"$690,000"
2014,Nicolas Deschamps,"$726,000"
2014,Kevin Westgarth,"$750,000"
2014,Andrei Loktionov,"$725,000"
2014,Brian Lashoff,"$650,000"
2014,Brendan Woods,"$675,000"
2014,Greg Nemisz,"$725,000"
2014,Jacob Josefson,"$725,000"
2014,Ethan Werek,"$765,000"
2014,Andrew Hammond,"$720,000"
2014,Devante Smith-Pelly,"$690,000"
2014,Matthew Konan,"$717,500"
2014,Connor Brown,$0
2014,Mattias Backman,"$642,500"
2014,Troy Donnay,$0
2014,Tyler Toffoli,"$765,000"
2014,Matt Hackett,"$715,000"
2014,Calle Järnkrok,"$740,000"
2014,Zach Redmond,"$715,000"
2014,Tyson Barrie,"$840,000"
2014,Jason Akeson,"$740,000"
2014,Brayden McNabb,"$840,000"
2014,Travis Ewanyk,"$670,000"
2014,John Klingberg,"$765,000"
2014,Paul Postma,"$650,000"
2014,Nikita Kucherov,"$692,500"
2014,Brandon McMillan,"$709,500"
2014,David Savard,"$709,275"
2014,Oliver Bjorkstrand,$0
2014,Tomas Jurco,"$717,500"
2014,Josh Anderson,$0
2014,Josh Nicholls,"$667,500"
2014,Yann Sauve,"$708,750"
2014,Michael Chaput,"$690,000"
2014,Brad Ross,"$690,000"
2014,Dylan McIlrath,"$650,000"
2014,Zach Nastasiuk,$0
2014,Mike Komisarek,"$700,000"
2014,Hal Gill,"$700,000"
2014,Trevor Carrick,$0
2014,Jack Hillen,"$700,000"
2014,Ryan White,"$700,000"
2014,Tim Kennedy,"$700,000"
2014,Jeff Schultz,"$700,000"
2014,Jordan Nolan,"$700,000"
2014,Frazer McLaren,"$700,000"
2014,Jordie Benn,"$600,000"
2014,Craig Adams,"$700,000"
2014,Nick Bonino,"$700,000"
2014,Eric Comrie,$0
2014,Teemu Pulkkinen,"$690,000"
2014,Jani Hakanpää,"$740,000"
2014,Sena Acolatse,"$840,000"
2014,Keegan Kanzig,$0
2014,Raman Hrabarenka,"$642,500"
2014,Reid Boucher,"$642,500"
2014,Travis Oleksuk,"$692,500"
2014,Kenny Ryan,"$740,000"
2014,Ryan Martindale,"$740,000"
2014,Dmitry Orlov,"$740,000"
2014,Justin Florek,"$690,000"
2014,John Ramage,"$690,000"
2014,Gilbert Brule,"$685,000"
2014,Brendan Gallagher,"$715,000"
2014,Landon Ferraro,"$675,000"
2014,Brendan Leipsic,$0
2014,Alexandre Mallet,"$692,500"
2014,Sami Aittokallio,"$680,000"
2014,Garrett Wilson,"$730,000"
2014,Kevin Connauton,"$600,000"
2014,Victor Rask,"$642,500"
2014,Will Acton,"$680,000"
2014,Ronalds Kenins,"$642,500"
2014,Mike Condon,"$667,500"
2014,Daniil Tarasov,"$655,000"
2014,Igor Bobkov,"$650,000"
2014,Yann Danis,"$675,000"
2014,Colby Robak,"$650,000"
2014,Andy Miele,"$675,000"
2014,Jason Missiaen,"$725,000"
2014,Brandon Manning,"$675,000"
2014,Eric Tangradi,"$650,000"
2014,Thomas Hickey,"$600,000"
2014,Taylor Fedun,"$675,000"
2014,Jay Rosehill,"$675,000"
2014,Yannick Veilleux,"$630,000"
2014,Chris Porter,"$650,000"
2014,Jack Skille,"$675,000"
2014,Oscar Lindberg,"$675,000"
2014,Paul Carey,"$737,500"
2014,Logan Shaw,"$665,000"
2014,Jonathan Racine,"$665,000"
2014,Martin Frk,$0
2014,Garret Sparks,"$670,000"
2014,Xavier Ouellet,"$642,500"
2014,Tim Bozon,$0
2014,Brendan Shinnimin,"$667,500"
2014,Adam Almquist,"$690,000"
2014,Alexey Marchenko,"$625,000"
2014,Victor Bartley,"$600,000"
2014,Dalton Prout,"$700,000"
2014,Jyrki Jokipakka,"$675,000"
2014,Johan Gustafsson,"$640,000"
2014,Zach Trotman,"$690,000"
2014,Zach Budish,"$640,000"
2014,Darren Dietz,"$640,000"
2014,Nikolai Prokhorkin,"$662,500"
2014,Brandon Burlon,"$737,500"
2014,Greg Pateryn,"$687,500"
2014,Will Weber,"$687,500"
2014,Vincent Trocheck,"$692,500"
2014,Emil Molin,"$665,000"
2014,Charles-Olivier Roussel,"$600,000"
2014,Mike Hoeffel,"$660,000"
2014,Lane MacDermid,"$660,000"
2014,Darren Archibald,"$660,000"
2014,Michaël Bournival,"$690,000"
